"rgn_id","species","sust_coeff"
2,"Bastard halibuts nei",0.444010417
2,"Bear paw clam",0.811764706
2,"Blackhead seabream",0.444010417
2,"Blacklip abalone",0.811764706
2,"Blacklip pearl oyster",0.811764706
2,"Black seabass",0.444010417
2,"Blackspot(=red) seabream",0.444010417
2,"blood cockle",0.811764706
2,"Blood cockle",0.668888889
2,"Blood cockle (Ind)",0.67
2,"Blood cockle (India)",0.67
2,"Blue crab",0.416666667
2,"Bluefish",0.444010417
2,"Blue mussel",0.8964761904
2,"Blue shrimp",0.372222222
2,"Bluespot mullet",0.444010417
2,"Blue swimming crab",0.416666667
2,"Brill",0.57
2,"Brine shrimp",0.366666667
2,"Brown-marbled grouper",0.333333333
2,"Brown meagre",0.444010417
2,"Brown tiger prawn",0.366666667
2,"Butter clam",0.811764706
2,"Callinectes swimcrabs nei",0.416666667
2,"Caramote prawn",0.366666667
2,"Carpet shells nei",0.8
2,"Chars nei",0.444010417
2,"Chilean flat oyster",0.811764706
2,"Chilean mussel",0.811764706
2,"Chinook(=Spring=King)salmon",0.370833333
2,"Cholga mussel",0.811764706
2,"Choro mussel",0.811764706
2,"Clams, etc. nei",0.811764706
2,"Cobia",0.444010417
2,"Cockles nei",0.811764706
2,"Coho(=Silver)salmon",0.342
2,"Common cuttlefish",0.6
2,"Common dentex",0.444010417
2,"Common edible cockle",0.7326666664
2,"Common pandora",0.444010417
2,"Common prawn",0.366666667
2,"Common snook",0.444010417
2,"Common sole",0.5327777775
2,"Common two-banded seabream",0.444010417
2,"Cortez oyster",0.811764706
2,"Crevalle jack",0.444010417
2,"Crimson seabream",0.444010417
2,"Croakers, drums nei",0.444010417
2,"Crocus giant clam",0.811764706
2,"Cupped oysters nei",0.888698412666667
2,"Cupped oysters nei (br)",1
2,"Cupped oysters nei (Ind)",0.83
2,"Cupped oysters nei (India)",0.83
2,"Daggertooth pike conger",0.444010417
2,"Donax clams",0.811764706
2,"Dotted gizzard shad",0.444010417
2,"Drums nei",0.444010417
2,"Eastern king prawn",0.366666667
2,"Eastern school shrimp",0.366666667
2,"Elongate giant clam",0.811764706
2,"European eel",0.444343434181818
2,"European eel (br)",0.43
2,"European flat oyster",0.820904977352941
2,"European flounder",0.444010417
2,"European seabass",0.45711111096
2,"European seabass (br)",0.418
2,"European whitefish",0.444010417
2,"False abalone",0.73
2,"Filefishes, leatherjackets nei",0.444010417
2,"Filefishes nei",0.444010417
2,"Finfishes nei",0.444010417
2,"Flat and cupped oysters nei",0.8316666665
2,"Flatfishes nei",0.465555555666667
2,"Flathead grey mullet",0.414161735769231
2,"Flathead grey mullet (br)",0.4
2,"Flathead lobster",0.416666667
2,"Flat oysters nei",0.87
2,"Fleshy prawn",0.366666667
2,"Florida pompano",0.444010417
2,"Fluted giant clam",0.811764706
2,"Fourfinger threadfin",0.444010417
2,"Gasar cupped oyster",0.7316666665
2,"Gazami crab",0.416666667
2,"Giant clam",0.811764706
2,"Giant tiger prawn",0.269615384769231
2,"Giant tiger prawn (br)",0.165
2,"Gilthead seabream",0.292662036958333
2,"Gilthead seabream (br)",0.2575
2,"Globose clam",0.811764706
2,"Gobies nei",0.5316666665
2,"Golden carpet shell",0.811764706
2,"Golden trevally",0.444010417
2,"Goldlined seabream",0.444010417
2,"Goldsilk seabream",0.444010417
2,"Greasyback shrimp",0.372222222
2,"Greasy grouper",0.444010417
2,"Great Atlantic scallop",0.811764706
2,"Greater amberjack",0.444010417
2,"Green mussel",0.8
2,"Green tiger prawn",0.366666667
2,"Grooved carpet shell",0.8672222225
2,"Groundfishes nei",0.444010417
2,"Groupers nei",0.331515151363636
2,"Groupers nei (Ind)",0.33
2,"Groupers, seabasses nei",0.33
2,"Groupers, seabasses nei (br)",0.33
2,"Gudgeons, sleepers nei",0.444010417
2,"Haddock",0.5316666665
2,"Hong Kong grouper",0.444010417
2,"Hooded oyster",0.811764706
2,"Horned turban",0.811764706
2,"Horse mussels nei",0.811764706
2,"Humpback grouper",0.444010417
2,"Indian backwater oyster",0.811764706
2,"Indian white prawn",0.41
2,"Indonesian snakehead",0.444010417
2,"Indo-Pacific swamp crab",0.416666667
2,"Inflated ark",0.811764706
2,"Jacks, crevalles nei",0.444010417
2,"Japanese abalone",0.811764706
2,"Japanese amberjack",0.444010417
2,"Japanese carpet shell",0.841666667
2,"Japanese eel",0.444010417
2,"Japanese hard clam",0.811764706
2,"Japanese jack mackerel",0.444010417
2,"Japanese meagre",0.444010417
2,"Japanese seabass",0.444010417
2,"Japanese sea cucumber",0.571405229
2,"Japanese spiny lobster",0.416666667
2,"Jellyfishes nei",0.571405229
2,"John's snapper",0.433333333
2,"Korean mussel",0.8
2,"Korean rockfish",0.444010417
2,"Kuruma prawn",0.441367521230769
2,"Kuruma prawn (br)",0.5
2,"Largemouth black bass",0.444010417
2,"Large yellow croaker",0.444010417
2,"Lebranche mullet",0.444010417
2,"Lefteye flounders nei",0.444010417
2,"Mackerels nei",0.444010417
2,"Malabar grouper",0.444010417
2,"Mangrove cupped oyster",0.811764706
2,"Mangrove red snapper",0.433333333
2,"Marbled spinefoot",0.444010417
2,"Marble goby",0.444010417
2,"Marine crabs nei",0.416666667
2,"Marine crustaceans nei",0.3
2,"Marine fishes nei",0.477700258604651
2,"Marine molluscs nei",0.5331249996875
2,"Masu(=Cherry) salmon",0.444010417
2,"Meagre",0.444010417
2,"Mediterranean mussel",0.82
2,"Metapenaeus shrimps nei",0.372222222
2,"Milkfish",0.412190476
2,"Milkfish (br)",0.37
2,"Mojarras(=Silver-biddies) nei",0.444010417
2,"Mud spiny lobster",0.416666667
2,"Mullets nei",0.5535714285
2,"Mullets nei (br)",0.67
2,"Natantian decapods nei",0.532222222
2,"New Zealand mussel",0.8
2,"Northern quahog(=Hard clam)",0.811764706
2,"Northern white shrimp",0.366666667
2,"Octopuses, etc. nei",0.566666667
2,"Octopuses nei",0.532222222
2,"Okhotsk atka mackerel",0.444010417
2,"Olympia oyster",0.811764706
2,"Orange mud crab",0.416666667
2,"Orange-spotted grouper",0.333333333
2,"Pacific bluefin tuna",0.444010417
2,"Pacific calico scallop",0.811764706
2,"Pacific cupped oyster",0.770285714233333
2,"Pacific cupped oyster (Atl)",0.77
2,"Pacific cupped oyster (br)",1
2,"Pacific cupped oyster (Med)",0.53
2,"Pacific geoduck",0.811764706
2,"Pacific horse clam",0.811764706
2,"Pacific lion's paw",0.811764706
2,"Pacific littleneck clam",0.811764706
2,"Palaemonid shrimps nei",0.366666667
2,"Palinurid spiny lobsters nei",0.416666667
2,"Papuan black snapper",0.444010417
2,"Pargo breams nei",0.444010417
2,"Pearl oyster shells nei",0.811764706
2,"Penaeus shrimps nei",0.266507936714286
2,"Penguin wing oyster",0.811764706
2,"Pen shells nei",0.811764706
2,"Peppery furrow",0.811764706
2,"Percoids nei",0.444010417
2,"Periwinkles nei",0.811764706
2,"Perlemoen abalone",0.6316666665
2,"Peruvian calico scallop",0.833333333
2,"Pollack",0.444010417
2,"Porgies, seabreams nei",0.444010417
2,"Portunus swimcrabs nei",0.416666667
2,"Puffers nei",0.444010417
2,"Pullet carpet shell",0.8316666665
2,"Queen scallop",0.811764706
2,"Rainbow trout",0.566481481777778
2,"Red abalone",0.811764706
2,"Red bait",0.6
2,"Red drum",0.3673333336
2,"Red porgy",0.444010417
2,"Redtail prawn",0.366666667
2,"Righteye flounders nei",0.444010417
2,"Rooster venus",0.811764706
2,"Russell's snapper",0.444010417
2,"Salmonids nei",0.444010417
2,"Sand gaper",0.811764706
2,"Sargo breams nei",0.4
2,"Scallops nei",0.833333333
2,"Scats",0.444010417
2,"Scorpionfishes nei",0.444010417
2,"Seabasses nei",0.5
2,"Sea cucumbers nei",0.571405229
2,"Sea mussels nei",0.794791666875
2,"Sea snails",0.811764706
2,"Sea squirts nei",0.6
2,"Sea trout",0.4673333336
2,"Sea urchins nei",0.5
2,"Senegalese sole",0.444010417
2,"Sharpsnout seabream",0.444010417
2,"Shi drum",0.444010417
2,"Silversides(=Sand smelts) nei",0.444010417
2,"Slipper cupped oyster",0.811764706
2,"Smooth giant clam",0.811764706
2,"Smooth mactra",0.77
2,"Snappers, jobfishes nei",0.444010417
2,"Snappers nei",0.432857142571429
2,"Snooks(=Robalos) nei",0.444010417
2,"Snubnose pompano",0.444010417
2,"Sobaity seabream",0.444010417
2,"So-iuy mullet",0.63
2,"Solen razor clams nei",0.811764706
2,"Soles nei",0.444010417
2,"South American rock mussel",0.811764706
2,"Southern Australia scallop",0.811764706
2,"Southern bluefin tuna",0.1
2,"Southern white shrimp",0.366666667
2,"Spinefeet(=Rabbitfishes) nei",0.444010417
2,"Spinous spider crab",0.416666667
2,"Spiny lobsters nei",0.416666667
2,"Spotted coralgrouper",0.333333333
2,"Spotted rose snapper",0.444010417
2,"Spotted wolffish",0.53
2,"Squaretail mullet",0.444010417
2,"Stony sea urchin",0.5
2,"Streaked spinefoot",0.444010417
2,"Striped bass, hybrid",0.444010417
2,"Striped venus",0.811764706
2,"Stromboid conchs nei",0.811764706
2,"Sturgeons nei",0.565
2,"Swimming crabs, etc. nei",0.416666667
2,"Sydney cupped oyster",0.811764706
2,"Tarpon",0.444010417
2,"Thinlip grey mullet",0.444010417
2,"Tropical spiny lobsters nei",0.416666667
2,"Trumpet emperor",0.444010417
2,"Tuberculate abalone",0.811764706
2,"Turbot",0.5
2,"Two-spot red snapper",0.444010417
2,"Venus clams nei",0.811764706
2,"Warty venus",0.811764706
2,"Whiteleg shrimp",0.373241061176471
2,"Whiteleg shrimp (Atl)",0.37
2,"Whiteleg shrimp (br)",0.43
2,"Whiteleg shrimp (Pac)",0.37
2,"Whitemouth croaker",0.444010417
2,"White seabream",0.444010417
2,"White-spotted spinefoot",0.444010417
2,"White trevally",0.444010417
2,"Yellowback seabream",0.444010417
2,"Yellowfin seabream",0.444010417
2,"Yellowfin tuna",0.1
2,"Yesso scallop",0.8339999998
3,"Abalones nei",0.547777777777778
3,"Akiami paste shrimp",0.366666667
3,"Amberjacks nei",0.444010417
3,"American cupped oyster",0.887878788
3,"Anadara clams nei",0.811764706
3,"Aquatic invertebrates nei",0.542156863
3,"Arctic char",0.5316666665
3,"Areolate grouper",0.444010417
3,"Atlantic bluefin tuna",0.3250000003
3,"Atlantic cod",0.303333333166667
3,"Atlantic ditch shrimp",0.366666667
3,"Atlantic halibut",0.532222222
3,"Atlantic salmon",0.3893092105
3,"Atlantic salmon (Atl)",0.17
3,"Atlantic salmon (br)",0.6
3,"Atlantic salmon (Pac)",0.27
3,"Atlantic wolffish",0.53
3,"Australian mussel",0.811764706
3,"Ballan wrasse",0.444010417
3,"Baltic prawn",0.47
3,"Banana prawn",0.264285714285714
3,"Banana prawn (br)",0.27
3,"Banded carpet shell",0.811764706
3,"Barramundi",0.1973863636875
3,"Bastard halibut",0.444010417
3,"Bastard halibuts nei",0.444010417
3,"Bear paw clam",0.811764706
3,"Blackhead seabream",0.444010417
3,"Blacklip abalone",0.811764706
3,"Blacklip pearl oyster",0.811764706
3,"Black seabass",0.444010417
3,"Blackspot(=red) seabream",0.444010417
3,"blood cockle",0.811764706
3,"Blood cockle",0.668888889
3,"Blood cockle (Ind)",0.67
3,"Blood cockle (India)",0.67
3,"Blue crab",0.416666667
3,"Bluefish",0.444010417
3,"Blue mussel",0.8964761904
3,"Blue shrimp",0.372222222
3,"Bluespot mullet",0.444010417
3,"Blue swimming crab",0.416666667
3,"Brill",0.57
3,"Brine shrimp",0.366666667
3,"Brown-marbled grouper",0.333333333
3,"Brown meagre",0.444010417
3,"Brown tiger prawn",0.366666667
3,"Butter clam",0.811764706
3,"Callinectes swimcrabs nei",0.416666667
3,"Caramote prawn",0.366666667
3,"Carpet shells nei",0.8
3,"Chars nei",0.444010417
3,"Chilean flat oyster",0.811764706
3,"Chilean mussel",0.811764706
3,"Chinook(=Spring=King)salmon",0.370833333
3,"Cholga mussel",0.811764706
3,"Choro mussel",0.811764706
3,"Clams, etc. nei",0.811764706
3,"Cobia",0.444010417
3,"Cockles nei",0.811764706
3,"Coho(=Silver)salmon",0.342
3,"Common cuttlefish",0.6
3,"Common dentex",0.444010417
3,"Common edible cockle",0.7326666664
3,"Common pandora",0.444010417
3,"Common prawn",0.366666667
3,"Common snook",0.444010417
3,"Common sole",0.5327777775
3,"Common two-banded seabream",0.444010417
3,"Cortez oyster",0.811764706
3,"Crevalle jack",0.444010417
3,"Crimson seabream",0.444010417
3,"Croakers, drums nei",0.444010417
3,"Crocus giant clam",0.811764706
3,"Cupped oysters nei",0.888698412666667
3,"Cupped oysters nei (br)",1
3,"Cupped oysters nei (Ind)",0.83
3,"Cupped oysters nei (India)",0.83
3,"Daggertooth pike conger",0.444010417
3,"Donax clams",0.811764706
3,"Dotted gizzard shad",0.444010417
3,"Drums nei",0.444010417
3,"Eastern king prawn",0.366666667
3,"Eastern school shrimp",0.366666667
3,"Elongate giant clam",0.811764706
3,"European eel",0.444343434181818
3,"European eel (br)",0.43
3,"European flat oyster",0.820904977352941
3,"European flounder",0.444010417
3,"European seabass",0.45711111096
3,"European seabass (br)",0.418
3,"European whitefish",0.444010417
3,"False abalone",0.73
3,"Filefishes, leatherjackets nei",0.444010417
3,"Filefishes nei",0.444010417
3,"Finfishes nei",0.444010417
3,"Flat and cupped oysters nei",0.8316666665
3,"Flatfishes nei",0.465555555666667
3,"Flathead grey mullet",0.414161735769231
3,"Flathead grey mullet (br)",0.4
3,"Flathead lobster",0.416666667
3,"Flat oysters nei",0.87
3,"Fleshy prawn",0.366666667
3,"Florida pompano",0.444010417
3,"Fluted giant clam",0.811764706
3,"Fourfinger threadfin",0.444010417
3,"Gasar cupped oyster",0.7316666665
3,"Gazami crab",0.416666667
3,"Giant clam",0.811764706
3,"Giant tiger prawn",0.269615384769231
3,"Giant tiger prawn (br)",0.165
3,"Gilthead seabream",0.292662036958333
3,"Gilthead seabream (br)",0.2575
3,"Globose clam",0.811764706
3,"Gobies nei",0.5316666665
3,"Golden carpet shell",0.811764706
3,"Golden trevally",0.444010417
3,"Goldlined seabream",0.444010417
3,"Goldsilk seabream",0.444010417
3,"Greasyback shrimp",0.372222222
3,"Greasy grouper",0.444010417
3,"Great Atlantic scallop",0.811764706
3,"Greater amberjack",0.444010417
3,"Green mussel",0.8
3,"Green tiger prawn",0.366666667
3,"Grooved carpet shell",0.8672222225
3,"Groundfishes nei",0.444010417
3,"Groupers nei",0.331515151363636
3,"Groupers nei (Ind)",0.33
3,"Groupers, seabasses nei",0.33
3,"Groupers, seabasses nei (br)",0.33
3,"Gudgeons, sleepers nei",0.444010417
3,"Haddock",0.5316666665
3,"Hong Kong grouper",0.444010417
3,"Hooded oyster",0.811764706
3,"Horned turban",0.811764706
3,"Horse mussels nei",0.811764706
3,"Humpback grouper",0.444010417
3,"Indian backwater oyster",0.811764706
3,"Indian white prawn",0.41
3,"Indonesian snakehead",0.444010417
3,"Indo-Pacific swamp crab",0.416666667
3,"Inflated ark",0.811764706
3,"Jacks, crevalles nei",0.444010417
3,"Japanese abalone",0.811764706
3,"Japanese amberjack",0.444010417
3,"Japanese carpet shell",0.841666667
3,"Japanese eel",0.444010417
3,"Japanese hard clam",0.811764706
3,"Japanese jack mackerel",0.444010417
3,"Japanese meagre",0.444010417
3,"Japanese seabass",0.444010417
3,"Japanese sea cucumber",0.571405229
3,"Japanese spiny lobster",0.416666667
3,"Jellyfishes nei",0.571405229
3,"John's snapper",0.433333333
3,"Korean mussel",0.8
3,"Korean rockfish",0.444010417
3,"Kuruma prawn",0.441367521230769
3,"Kuruma prawn (br)",0.5
3,"Largemouth black bass",0.444010417
3,"Large yellow croaker",0.444010417
3,"Lebranche mullet",0.444010417
3,"Lefteye flounders nei",0.444010417
3,"Mackerels nei",0.444010417
3,"Malabar grouper",0.444010417
3,"Mangrove cupped oyster",0.811764706
3,"Mangrove red snapper",0.433333333
3,"Marbled spinefoot",0.444010417
3,"Marble goby",0.444010417
3,"Marine crabs nei",0.416666667
3,"Marine crustaceans nei",0.3
